ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
145,0.0385,0.2692,0.0,0.0,0.3462,0.1,0.9,0.0385,0.0769,0.2308,26,20
146,0.0,0.125,0.0,0.25,0.25,0.0833,0.9167,0.0,0.0,0.375,8,12
147,0.0,0.2,0.0,0.0,0.2,0.0625,0.9375,0.0,0.1,0.5,10,16
148,0.0278,0.3056,0.0,0.0278,0.2778,0.1111,0.8889,0.0278,0.1111,0.2222,36,18
149,0.0,0.3793,0.0345,0.0,0.2759,0.2353,0.7647,0.0,0.069,0.2414,29,17
150,0.0,0.2857,0.0,0.0,0.1429,0.0833,0.9167,0.0,0.0,0.5714,7,12
151,0.0,0.4286,0.0,0.0,0.2857,0.0,1.0,0.0,0.0,0.2857,7,3
152,0.6,0.0,0.0,0.4,0.0,0.2727,0.7273,0.0,0.0,0.0,5,11
153,0.0,0.25,0.0,0.05,0.3,0.0556,0.9444,0.0,0.1,0.3,20,18
154,0.0,0.2727,0.0,0.0,0.1818,0.0,1.0,0.0,0.0909,0.4545,11,11
155,0.05,0.3,0.0,0.05,0.25,0.0833,0.9167,0.05,0.05,0.25,20,12
156,0.0323,0.1935,0.0,0.0645,0.2581,0.1304,0.8696,0.0968,0.129,0.2258,31,23
157,0.0,0.3333,0.0,0.0,0.25,0.0,1.0,0.0,0.0833,0.3333,12,9
158,0.0,0.2632,0.0,0.0,0.2105,0.0,1.0,0.0,0.1316,0.3947,38,25
159,0.0,0.3421,0.0,0.0263,0.2895,0.0556,0.9444,0.0263,0.1053,0.2105,38,18
160,0.0,0.3462,0.0,0.0,0.2308,0.0,1.0,0.0385,0.1154,0.2692,26,18
161,0.04,0.28,0.0,0.0,0.28,0.1364,0.8636,0.04,0.04,0.32,25,22
162,0.0,0.25,0.0,0.0625,0.125,0.0,1.0,0.0,0.0,0.5625,16,26
163,0.0,0.3529,0.0,0.0,0.2941,0.0526,0.9474,0.0,0.0588,0.2941,34,19
164,0.0,0.2083,0.0,0.0,0.375,0.0526,0.9474,0.0,0.0833,0.3333,24,19
165,0.0,0.3571,0.0,0.0,0.2857,0.125,0.875,0.0,0.1786,0.1786,28,16
166,0.0385,0.2308,0.0385,0.0385,0.2308,0.0625,0.9375,0.0385,0.1154,0.2692,26,16
167,0.0769,0.3077,0.0385,0.0769,0.2308,0.1429,0.8571,0.0385,0.0769,0.1538,26,14
168,0.0345,0.2069,0.0345,0.0345,0.2069,0.0714,0.9286,0.069,0.1724,0.2414,29,14
169,0.25,0.2188,0.0,0.0625,0.125,0.3333,0.6667,0.0,0.0312,0.3125,32,24
170,0.0,0.3448,0.0,0.0,0.2759,0.04,0.96,0.0345,0.1034,0.2414,29,25
171,0.0333,0.2,0.0333,0.1,0.2333,0.1,0.9,0.0667,0.0667,0.2667,30,20
172,0.0,0.3636,0.0,0.0,0.2727,0.125,0.875,0.0,0.0,0.3636,11,8
173,0.0,0.1429,0.0,0.0,0.6429,0.0556,0.9444,0.0,0.0,0.2143,14,18
174,0.0263,0.2895,0.0,0.0263,0.2368,0.0952,0.9048,0.1053,0.1316,0.1842,38,21
175,0.0,0.2308,0.0,0.0769,0.2308,0.0,1.0,0.0,0.0769,0.3846,13,13
176,0.0,0.2188,0.0,0.0312,0.2812,0.1429,0.8571,0.0312,0.125,0.3125,32,21
177,0.0,0.2727,0.0303,0.0606,0.2121,0.1538,0.8462,0.0,0.0909,0.3333,33,26
178,0.0,0.1786,0.0,0.0,0.2857,0.087,0.913,0.0,0.1786,0.3571,28,23
179,0.0,0.2632,0.0526,0.0,0.3158,0.1538,0.8462,0.0526,0.1053,0.2105,19,13
180,0.0714,0.3571,0.0,0.0714,0.2143,0.0714,0.9286,0.0714,0.0,0.2143,14,14
181,0.0204,0.2449,0.0408,0.0204,0.2653,0.0714,0.9286,0.0204,0.1429,0.2449,49,28
182,0.0435,0.3478,0.0,0.0,0.3043,0.0625,0.9375,0.0,0.087,0.2174,23,16
183,0.0,0.2222,0.0,0.0,0.3333,0.0714,0.9286,0.2222,0.0,0.2222,9,14
184,0.0213,0.2979,0.0213,0.0213,0.2553,0.16,0.84,0.0638,0.1489,0.1702,47,25
185,0.0,0.3214,0.0357,0.0,0.3214,0.125,0.875,0.0,0.1429,0.1786,28,16
186,0.0263,0.2368,0.0,0.0,0.3684,0.2083,0.7917,0.0263,0.1316,0.2105,38,24
187,0.0,0.3333,0.0333,0.0667,0.2,0.087,0.913,0.0,0.1,0.2667,30,23
188,0.0,0.3333,0.0417,0.0,0.25,0.0952,0.9048,0.0,0.1667,0.2083,24,21
189,0.0,0.3636,0.0,0.0,0.3636,0.3333,0.6667,0.0,0.0909,0.1818,11,6
190,0.0476,0.1905,0.0,0.0476,0.2857,0.0667,0.9333,0.0,0.1905,0.2381,21,15
191,0.0208,0.2292,0.0417,0.0208,0.2917,0.0833,0.9167,0.0208,0.1458,0.2292,48,24
192,0.0,0.2667,0.0333,0.0,0.3,0.1053,0.8947,0.0,0.1333,0.2667,30,19
193,0.0,0.4211,0.0,0.0,0.2632,0.1818,0.8182,0.0526,0.1053,0.1579,19,11
194,0.0,0.3636,0.0,0.0,0.4545,0.125,0.875,0.0,0.0,0.1818,11,8
195,0.0312,0.2656,0.0312,0.0469,0.2969,0.0968,0.9032,0.0469,0.1406,0.1406,64,31
196,0.0,0.3158,0.0,0.0,0.2895,0.1111,0.8889,0.0,0.1842,0.2105,38,18
197,0.0435,0.3043,0.0217,0.0217,0.2609,0.15,0.85,0.0217,0.1087,0.2174,46,20
198,0.0333,0.3333,0.0333,0.0333,0.2333,0.1818,0.8182,0.0333,0.1,0.2,30,22
199,0.0278,0.3056,0.0,0.0,0.25,0.0,1.0,0.0,0.1667,0.25,36,15
200,0.0,0.2857,0.0,0.0,0.2857,0.2857,0.7143,0.0714,0.0714,0.2857,14,7
201,0.0,0.2708,0.0208,0.0,0.3125,0.1923,0.8077,0.0833,0.1042,0.2083,48,26
202,0.0179,0.2679,0.0357,0.0179,0.2679,0.0769,0.9231,0.0179,0.1429,0.2321,56,26
203,0.0,0.3636,0.0455,0.0,0.2727,0.0,1.0,0.0,0.1364,0.1818,22,14
204,0.0,0.2105,0.0526,0.0,0.3158,0.0,1.0,0.0,0.1579,0.2632,19,17
205,0.075,0.2,0.075,0.075,0.225,0.1818,0.8182,0.075,0.15,0.125,40,22
206,0.0172,0.2759,0.0,0.0172,0.3966,0.0968,0.9032,0.0172,0.1034,0.1724,58,31
207,0.0,0.3077,0.0,0.0,0.3846,0.1875,0.8125,0.0,0.0769,0.2308,13,16
208,0.0476,0.2738,0.0357,0.0357,0.2381,0.1667,0.8333,0.0357,0.1429,0.1905,84,36
209,0.0426,0.234,0.0213,0.0,0.3617,0.0938,0.9062,0.0,0.1277,0.2128,47,32
210,0.0286,0.2857,0.0286,0.0857,0.2571,0.15,0.85,0.0571,0.0286,0.2286,35,20
211,0.0357,0.2857,0.0357,0.0357,0.25,0.2,0.8,0.0714,0.1429,0.1429,28,20
212,0.0,0.3333,0.0,0.0833,0.25,0.0,1.0,0.0,0.0833,0.25,12,7
213,0.0435,0.3043,0.0,0.0,0.3043,0.087,0.913,0.0,0.087,0.2609,23,23
214,0.0,0.3333,0.0833,0.0,0.25,0.1,0.9,0.0,0.0833,0.25,12,10
215,0.0,0.2703,0.027,0.0,0.2703,0.16,0.84,0.027,0.1892,0.2162,37,25
216,0.0417,0.2917,0.0417,0.0417,0.25,0.1667,0.8333,0.0417,0.1667,0.125,24,12
217,0.0435,0.2609,0.087,0.0435,0.2609,0.2308,0.7692,0.0435,0.1304,0.1304,23,13
218,0.0588,0.2941,0.0,0.0294,0.2941,0.0909,0.9091,0.0,0.1765,0.1471,34,22
219,0.0,0.3478,0.1304,0.0,0.2174,0.1667,0.8333,0.0,0.1304,0.1739,23,18
220,0.0,0.2222,0.037,0.0,0.4074,0.087,0.913,0.0,0.1852,0.1481,27,23
221,0.0357,0.3214,0.0,0.0357,0.2857,0.15,0.85,0.0,0.1071,0.2143,28,20
222,0.0,0.2778,0.0556,0.0,0.3333,0.0625,0.9375,0.0,0.0556,0.2778,18,16
223,0.0,0.4375,0.0,0.0,0.1875,0.25,0.75,0.0,0.125,0.25,16,8
224,0.0189,0.2264,0.0189,0.0189,0.283,0.1739,0.8261,0.0377,0.1698,0.2264,53,23
225,0.0,0.4286,0.0,0.0,0.25,0.1429,0.8571,0.0,0.1071,0.2143,28,14
226,0.0345,0.2241,0.0345,0.0517,0.2241,0.125,0.875,0.0517,0.1552,0.2241,58,32
227,0.0,0.3333,0.0,0.0,0.3333,0.1667,0.8333,0.0417,0.125,0.1667,24,12
228,0.0263,0.2632,0.0263,0.0526,0.2632,0.0476,0.9524,0.0263,0.1316,0.2105,38,21
229,0.0,0.26,0.02,0.02,0.28,0.0385,0.9615,0.02,0.12,0.28,50,26
230,0.037,0.2593,0.037,0.0741,0.2963,0.1111,0.8889,0.037,0.0741,0.1852,27,18
231,0.0385,0.2692,0.0385,0.0385,0.2692,0.0909,0.9091,0.0,0.1154,0.2308,26,11
232,0.0222,0.3333,0.0222,0.0222,0.2889,0.1739,0.8261,0.0222,0.1111,0.1778,45,23
233,0.0,0.25,0.0417,0.0,0.2917,0.0588,0.9412,0.0417,0.125,0.25,24,17
234,0.0,0.2778,0.0,0.0556,0.3333,0.1053,0.8947,0.0556,0.1111,0.1667,18,19
235,0.0263,0.2895,0.0526,0.0263,0.2895,0.1667,0.8333,0.0263,0.1053,0.1842,38,24
236,0.0556,0.2222,0.0,0.0278,0.3333,0.0526,0.9474,0.0278,0.1389,0.1944,36,19
237,0.0,0.2286,0.0,0.0,0.3714,0.1053,0.8947,0.0286,0.1429,0.2286,35,19
238,0.0513,0.2051,0.0769,0.0256,0.2821,0.2222,0.7778,0.0256,0.1538,0.1795,39,27
239,0.0,0.28,0.04,0.0,0.28,0.0,1.0,0.0,0.2,0.2,25,14
240,0.0,0.2857,0.0,0.0,0.3571,0.0526,0.9474,0.0,0.1429,0.2143,28,19
241,0.0,0.2941,0.0,0.0,0.2941,0.0,1.0,0.0,0.0588,0.3529,17,18
242,0.0,0.0769,0.0769,0.0,0.2308,0.0667,0.9333,0.1538,0.1538,0.3077,13,15
243,0.0263,0.3421,0.0,0.0263,0.3158,0.08,0.92,0.0526,0.1316,0.1053,38,25
244,0.0,0.2857,0.0476,0.0476,0.2857,0.0625,0.9375,0.0476,0.0952,0.1905,21,16
245,0.0,0.2667,0.0,0.0,0.4,0.1111,0.8889,0.0,0.0667,0.2667,15,9
246,0.0,0.2222,0.0,0.0,0.3889,0.0,1.0,0.0,0.0556,0.3333,18,13
