ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
153,0.0,0.2609,0.0,0.0,0.2174,0.1111,0.8889,0.1304,0.087,0.3043,23,18
154,0.0682,0.25,0.0227,0.0455,0.2727,0.2105,0.7895,0.0455,0.1136,0.1818,44,38
155,0.0,0.2121,0.0,0.0,0.303,0.2,0.8,0.1212,0.1212,0.2424,33,25
156,0.0233,0.3256,0.0,0.0,0.2093,0.1143,0.8857,0.0698,0.0465,0.3256,43,35
157,0.0263,0.2105,0.0263,0.0263,0.2895,0.1111,0.8889,0.0526,0.0526,0.3158,38,27
158,0.0,0.1795,0.0,0.0,0.3077,0.0588,0.9412,0.0513,0.2051,0.2564,39,17
159,0.0333,0.2,0.0333,0.0333,0.2333,0.2,0.8,0.0667,0.1333,0.2667,60,30
160,0.0,0.35,0.0,0.0,0.25,0.1667,0.8333,0.05,0.1,0.25,40,30
161,0.0,0.2222,0.0,0.0,0.2778,0.2222,0.7778,0.1667,0.1111,0.2222,18,18
162,0.0,0.1429,0.0,0.0571,0.3429,0.087,0.913,0.0571,0.0857,0.3143,35,23
163,0.0222,0.2,0.0,0.0444,0.2222,0.2188,0.7812,0.1111,0.1111,0.2889,45,32
164,0.0,0.2308,0.0,0.0769,0.3077,0.0769,0.9231,0.0513,0.0513,0.2821,39,26
165,0.0,0.2,0.0,0.08,0.28,0.1333,0.8667,0.08,0.12,0.24,25,15
166,0.0,0.2,0.0,0.04,0.36,0.1333,0.8667,0.04,0.12,0.24,25,15
167,0.0,0.1379,0.0,0.0345,0.2414,0.2143,0.7857,0.1379,0.0345,0.4138,29,28
168,0.0,0.2083,0.0,0.0833,0.25,0.3333,0.6667,0.1667,0.0833,0.2083,24,21
169,0.0,0.1875,0.0,0.0312,0.3125,0.1364,0.8636,0.0625,0.0625,0.3438,32,22
170,0.04,0.12,0.0,0.08,0.28,0.1667,0.8333,0.08,0.08,0.32,25,18
171,0.0256,0.1795,0.0256,0.0513,0.2821,0.0909,0.9091,0.0256,0.0769,0.3333,39,22
172,0.0698,0.186,0.0233,0.1163,0.186,0.2414,0.7586,0.093,0.1163,0.2093,43,29
173,0.0357,0.1786,0.0,0.0357,0.25,0.1765,0.8235,0.0714,0.1071,0.3214,28,17
174,0.0,0.2083,0.0,0.0417,0.25,0.3,0.7,0.2083,0.0417,0.25,24,20
175,0.0,0.2857,0.0,0.0357,0.2143,0.1786,0.8214,0.1429,0.0714,0.25,28,28
176,0.0,0.25,0.0,0.0,0.25,0.0714,0.9286,0.0417,0.125,0.3333,24,14
